Date,Open,High,Low,Close,Adj Close,Volume
2016-12-02,42.490002,43.669998,42.070000,43.540001,43.150387,722800
2016-12-05,43.540001,44.709999,43.369999,44.400002,44.002693,1134700
2016-12-06,44.500000,46.169998,43.889999,45.939999,45.528912,831600
2016-12-07,45.980000,47.040001,45.060001,46.709999,46.292019,960100
2016-12-08,46.770000,47.599998,46.430000,46.840000,46.420856,777200
2016-12-09,46.990002,47.570000,46.750000,46.919998,46.500141,715600
2016-12-12,46.959999,47.330002,45.680000,46.029999,45.618107,557500
2016-12-13,46.200001,46.720001,45.230000,45.500000,45.092850,718400
2016-12-14,45.400002,46.000000,45.000000,45.360001,44.954105,496600
2016-12-15,45.360001,45.599998,44.310001,44.689999,44.290096,926100
2016-12-16,45.220001,46.240002,45.009998,45.919998,45.509090,1111900
2016-12-19,46.209999,46.610001,45.770000,46.439999,46.024433,555500
2016-12-20,46.509998,46.590000,46.119999,46.299999,45.885693,408200
2016-12-21,46.410000,46.500000,45.389999,45.740002,45.330700,502100
2016-12-22,45.570000,45.610001,44.000000,44.580002,44.181084,433400
2016-12-23,44.639999,45.700001,44.639999,45.700001,45.291058,344200
2016-12-27,45.750000,47.060001,45.540001,46.900002,46.480328,648300
2016-12-28,47.009998,47.009998,45.560001,46.110001,45.697392,1032600
2016-12-29,46.330002,46.509998,45.599998,46.130001,45.717213,577800
2016-12-30,46.439999,46.439999,45.290001,45.490002,45.082939,516600
2017-01-03,46.200001,46.849998,45.615002,46.470001,46.054169,697000
2017-01-04,46.689999,47.590000,46.480000,47.340000,46.916382,771900
2017-01-05,47.310001,47.400002,46.590000,47.000000,46.579426,460700
2017-01-06,47.110001,47.584999,46.880001,47.490002,47.065044,252900
2017-01-09,47.700001,48.959999,47.660000,48.400002,47.966900,580300
2017-01-10,48.180000,48.689999,47.740002,48.209999,47.778603,680600
2017-01-11,48.340000,48.959999,48.080002,48.790001,48.353413,460200
2017-01-12,48.770000,48.770000,47.349998,48.090000,47.659672,438500
2017-01-13,48.299999,49.290001,48.299999,48.720001,48.284039,505700
2017-01-17,48.480000,48.480000,47.400002,47.900002,47.471375,492800
2017-01-18,48.250000,48.779999,47.799999,48.070000,47.639851,370600
2017-01-19,48.360001,48.400002,47.450001,47.880001,47.451553,377200
2017-01-20,47.889999,49.209999,47.830002,49.189999,48.749832,472100
2017-01-23,48.950001,50.063999,48.799999,49.889999,49.443565,792800
2017-01-24,50.080002,50.810001,49.849998,50.320000,49.869720,561700
2017-01-25,50.810001,50.966000,49.770000,50.009998,49.562492,375000
2017-01-26,50.189999,50.279999,48.459999,48.619999,48.184929,576900
2017-01-27,48.880001,49.230000,48.070000,49.209999,48.769650,636100
2017-01-30,48.599998,48.599998,46.000000,47.060001,46.638893,1033200
2017-01-31,47.000000,47.000000,45.540001,46.240002,45.826229,1353700
2017-02-01,46.150002,46.275002,42.520000,43.930000,43.536896,2551600
2017-02-02,43.610001,44.529999,42.880001,44.320000,43.923412,1222600
2017-02-03,45.220001,47.450001,44.869999,45.990002,45.578465,2075100
2017-02-06,47.730000,47.730000,44.540001,44.599998,44.200901,1053500
2017-02-07,44.930000,45.580002,44.580002,45.400002,44.993744,669100
2017-02-08,45.330002,45.340000,44.250000,45.259998,44.854996,1690800
2017-02-09,48.849998,52.029999,47.900002,51.320000,50.860767,3786800
2017-02-10,51.430000,52.400002,50.680000,52.330002,51.861736,1016200
2017-02-13,52.459999,52.889999,51.840000,51.840000,51.376118,844600
2017-02-14,51.570000,52.310001,50.799999,52.200001,51.732891,699800
2017-02-15,51.939999,52.915001,51.869999,52.790001,52.317616,548500
2017-02-16,52.910000,52.919998,51.799999,52.419998,51.950928,623900
2017-02-17,52.189999,53.459999,52.070000,53.380001,52.902340,652800
2017-02-21,53.150002,53.412998,52.820000,53.110001,52.634754,577300
2017-02-22,53.000000,53.680000,52.660999,53.549999,53.070816,420700
2017-02-23,53.840000,54.080002,53.310001,54.060001,53.576252,650300
2017-02-24,53.349998,55.310001,53.000000,55.299999,54.805153,1150200
2017-02-27,55.290001,55.410000,54.130001,54.709999,54.220436,746000
2017-02-28,54.410000,54.849998,53.680000,53.830002,53.348312,726300
2017-03-01,54.500000,56.110001,54.403999,55.709999,55.211491,866400
2017-03-02,55.540001,55.875999,54.709999,55.200001,54.706047,490300
2017-03-03,55.580002,56.560001,55.479000,56.500000,55.994415,1095100
2017-03-06,55.990002,56.840000,55.790001,56.669998,56.162888,561200
2017-03-07,56.400002,57.310001,56.360001,56.750000,56.242180,670600
2017-03-08,56.970001,57.220001,55.790001,56.029999,55.528622,410300
2017-03-09,55.910000,56.139999,55.279999,55.849998,55.350227,300800
2017-03-10,56.250000,56.610001,55.480000,56.180000,55.677280,501600
2017-03-13,56.180000,56.500000,55.599998,56.459999,55.954773,527300
2017-03-14,56.290001,56.290001,55.259998,56.060001,55.558357,372900
2017-03-15,56.340000,56.389999,55.779999,56.310001,55.806122,450100
2017-03-16,56.540001,56.709999,56.009998,56.590000,56.083611,362500
2017-03-17,56.779999,56.799999,56.060001,56.470001,55.964687,733600
2017-03-20,57.000000,57.119999,56.020000,56.439999,55.934952,484600
2017-03-21,56.740002,56.950001,54.779999,54.869999,54.379005,526100
2017-03-22,54.860001,55.389999,54.139999,55.279999,54.785332,660700
2017-03-23,55.230000,55.230000,53.700001,54.090000,53.605980,679200
2017-03-24,54.500000,55.290001,54.209999,54.939999,54.448376,388300
2017-03-27,54.419998,56.060001,53.730000,55.869999,55.370049,469700
2017-03-28,56.189999,56.775002,55.750000,56.480000,55.974594,463700
2017-03-29,56.650002,57.270000,56.480000,56.970001,56.460213,347600
2017-03-30,56.840000,57.459999,56.450001,57.189999,56.678238,431000
2017-03-31,57.070000,57.720001,56.840000,57.509998,56.995377,517800
2017-04-03,57.759998,58.349998,57.349998,57.790001,57.272877,452600
2017-04-04,57.660000,58.209999,57.439999,58.020000,57.500816,512800
2017-04-05,58.119999,58.810001,57.090000,57.240002,56.727798,680200
2017-04-06,57.360001,58.029999,57.110001,57.900002,57.381889,537700
2017-04-07,57.930000,58.500000,57.709999,57.849998,57.332336,524400
2017-04-10,57.919998,58.160000,57.240002,57.400002,56.886368,352600
2017-04-11,57.400002,58.310001,57.400002,57.959999,57.441349,336900
2017-04-12,57.959999,58.349998,57.590000,57.869999,57.352158,325900
2017-04-13,57.799999,58.865002,57.669998,57.740002,57.223324,286900
2017-04-17,57.849998,58.380001,57.709999,58.330002,57.808044,277200
2017-04-18,58.049999,59.099998,58.009998,59.040001,58.511688,305600
2017-04-19,59.270000,60.108002,59.000000,59.439999,58.908112,514400
2017-04-20,59.820000,59.900002,58.900002,59.490002,58.957664,682700
2017-04-21,59.459999,59.563999,58.919998,59.279999,58.749542,650900
2017-04-24,60.480000,60.480000,59.889999,60.020000,59.482918,535000
2017-04-25,60.340000,61.200001,60.285000,60.500000,59.958622,566600
2017-04-26,60.770000,60.939999,59.919998,59.970001,59.433365,415100
2017-04-27,60.180000,60.590000,59.900002,60.450001,59.909073,348200
2017-04-28,60.500000,60.750000,59.849998,60.250000,59.710861,471400
2017-05-01,60.590000,60.930000,59.880001,60.759998,60.216290,518200
2017-05-02,60.950001,61.049999,60.060001,60.520000,59.978443,806500
2017-05-03,63.110001,63.500000,60.830002,63.299999,62.733570,1879600
2017-05-04,63.560001,64.669998,63.500000,63.580002,63.011066,1221200
2017-05-05,63.689999,64.949997,63.689999,64.720001,64.140869,835600
2017-05-08,64.720001,65.300003,64.410004,65.120003,64.537285,743900
2017-05-09,65.190002,65.389999,64.459999,64.470001,63.893097,651600
2017-05-10,64.400002,65.279999,64.400002,64.449997,63.873272,850900
2017-05-11,64.279999,64.449997,63.730999,64.080002,63.506592,541700
2017-05-12,64.349998,65.074997,64.129997,65.010002,64.428276,777400
2017-05-15,65.290001,65.720001,64.949997,65.410004,64.824692,671100
2017-05-16,65.760002,65.762001,64.779999,65.570000,64.983246,659700
2017-05-17,64.800003,64.900002,62.869999,63.200001,62.634464,853000
2017-05-18,62.770000,64.599998,62.209999,64.220001,63.645336,709000
2017-05-19,64.709999,65.199997,64.290001,64.889999,64.309334,673200
2017-05-22,65.070000,65.389999,64.639999,65.000000,64.418358,524100
2017-05-23,65.360001,65.639999,64.330002,64.599998,64.021927,421000
2017-05-24,64.839996,65.190002,64.580002,65.089996,64.507545,390100
2017-05-25,65.480003,66.879997,65.180000,65.910004,65.320221,521500
2017-05-26,65.779999,66.370003,65.570000,65.959999,65.369774,314000
2017-05-30,66.000000,66.647003,65.690002,66.080002,65.488693,321000
2017-05-31,66.180000,66.404999,64.921997,65.440002,64.854408,463400
2017-06-01,65.660004,67.110001,65.040001,67.110001,66.509468,531400
2017-06-02,67.269997,68.120003,66.470001,67.870003,67.262665,493500
2017-06-05,67.870003,68.489998,67.620003,68.320000,67.708641,397500
2017-06-06,68.180000,68.959999,67.980003,68.150002,67.540169,583600
2017-06-07,68.300003,68.936996,68.010002,68.639999,68.025787,430200
2017-06-08,68.680000,69.180000,68.019997,69.010002,68.392471,425400
2017-06-09,69.180000,69.650002,64.139999,65.559998,64.973343,1124000
2017-06-12,64.989998,66.570000,62.165001,66.570000,65.974312,1049300
2017-06-13,67.480003,67.779999,66.010002,67.500000,66.895981,518500
2017-06-14,67.830002,68.268997,65.667999,66.580002,65.984222,427000
2017-06-15,65.519997,68.070000,64.800003,68.040001,67.431160,644200
2017-06-16,67.760002,69.739998,67.669998,69.360001,68.739342,1214500
2017-06-19,70.059998,71.074997,69.379997,70.839996,70.206093,982000
2017-06-20,70.839996,72.800003,70.080002,70.349998,69.720482,959500
2017-06-21,70.809998,71.940002,70.800003,71.580002,70.939476,567500
2017-06-22,71.730003,72.150002,71.150002,71.790001,71.147598,568300
2017-06-23,71.849998,73.610001,71.593002,73.029999,72.376488,1073200
2017-06-26,73.559998,73.599998,71.310997,71.769997,71.127769,602900
2017-06-27,71.599998,71.949997,69.370003,69.410004,68.788895,614100
2017-06-28,69.620003,70.169998,68.540001,69.720001,69.096115,712700
2017-06-29,69.370003,69.519997,66.690002,67.540001,66.935623,794000
2017-06-30,67.760002,69.160004,67.529999,68.410004,67.797844,522200
2017-07-03,68.589996,68.589996,65.680000,65.989998,65.399498,420900
2017-07-05,66.099998,67.550003,66.099998,66.720001,66.122963,510400
2017-07-06,66.279999,66.949997,65.900002,66.419998,65.825645,311800
2017-07-07,66.610001,67.889999,66.580002,67.639999,67.034737,335500
2017-07-10,67.250000,67.769997,66.553001,67.089996,66.489655,478900
2017-07-11,67.000000,68.540001,67.000000,68.230003,67.619453,406800
2017-07-12,68.879997,70.349998,68.809998,69.800003,69.175392,555500
2017-07-13,69.980003,70.300003,68.260002,68.480003,67.867218,533900
2017-07-14,68.639999,69.230003,68.309998,68.739998,68.124886,318400
2017-07-17,68.919998,69.419998,68.680000,69.000000,68.382561,443800
2017-07-18,68.800003,69.879997,68.504997,69.370003,68.749260,433900
2017-07-19,69.629997,70.260002,69.540001,69.589996,68.967278,332300
2017-07-20,69.750000,70.169998,69.269997,70.050003,69.423164,270100
2017-07-21,70.199997,70.209999,69.410004,69.639999,69.016830,281600
2017-07-24,69.800003,71.959999,69.739998,71.699997,71.058403,354500
2017-07-25,71.699997,71.828003,70.830002,70.980003,70.344841,281400
2017-07-26,71.339996,71.760002,70.599998,70.769997,70.136719,340000
2017-07-27,70.949997,71.620003,68.410004,69.260002,68.640236,616200
2017-07-28,68.959999,71.160004,68.849998,70.459999,69.829506,479100
2017-07-31,70.500000,70.940002,69.730003,70.089996,69.462807,431500
2017-08-01,70.739998,71.699997,69.733002,71.190002,70.552963,1003300
2017-08-02,72.500000,72.629997,64.500000,68.110001,67.500526,2787500
2017-08-03,68.250000,69.769997,68.150002,69.389999,68.769073,717400
2017-08-04,69.440002,70.379997,69.205002,69.480003,68.858276,568600
2017-08-07,69.199997,70.349998,69.000000,69.989998,69.363701,459300
2017-08-08,69.790001,70.709999,69.230003,69.900002,69.274513,338500
2017-08-09,69.190002,70.570000,69.160004,69.529999,68.907822,437400
2017-08-10,69.000000,69.500000,67.870003,68.120003,67.510429,581200
2017-08-11,67.639999,69.150002,67.339996,68.959999,68.342911,366000
2017-08-14,69.599998,71.099998,69.599998,71.029999,70.394394,355400
2017-08-15,71.089996,71.970001,70.336998,71.529999,70.889923,350600
2017-08-16,71.550003,72.059998,71.180000,71.410004,70.771011,275400
2017-08-17,71.000000,72.040001,70.379997,70.449997,69.819580,341800
2017-08-18,70.019997,70.820000,69.739998,70.250000,69.621376,329100
2017-08-21,70.220001,71.449997,70.000000,71.269997,70.632240,281800
2017-08-22,71.629997,74.080002,71.629997,73.839996,73.179260,579500
2017-08-23,73.220001,74.820000,72.550003,73.980003,73.317993,668900
2017-08-24,74.389999,74.629997,72.889999,73.459999,72.802658,433700
2017-08-25,73.769997,74.440002,72.710999,72.769997,72.118820,261400
2017-08-28,73.000000,73.110001,71.900002,72.739998,72.089081,399200
2017-08-29,71.910004,72.559998,71.397003,71.930000,71.286339,521100
2017-08-30,72.000000,73.570000,71.779999,73.349998,72.693634,420000
2017-08-31,73.540001,74.690002,73.540001,74.610001,73.942368,398400
2017-09-01,74.699997,75.570000,74.519997,74.769997,74.100929,548300
2017-09-05,74.500000,75.410004,73.750000,74.650002,73.982010,325400
2017-09-06,74.830002,74.919998,72.910004,73.290001,72.634178,389300
2017-09-07,73.730003,74.625000,73.300003,73.860001,73.199066,320000
2017-09-08,73.870003,74.180000,73.309998,73.629997,72.971130,255400
2017-09-11,74.160004,75.500000,73.932999,75.269997,74.596451,368900
2017-09-12,75.269997,75.300003,74.019997,74.730003,74.061295,336600
2017-09-13,74.989998,75.220001,74.599998,74.919998,74.249573,261500
2017-09-14,74.750000,75.089996,74.220001,74.959999,74.289223,275100
2017-09-15,74.989998,75.199997,74.519997,74.790001,74.120750,739700
2017-09-18,74.959999,75.435997,74.800003,75.080002,74.408157,301100
2017-09-19,75.250000,75.269997,74.620003,74.779999,74.110840,239200
2017-09-20,74.779999,75.059998,74.129997,74.820000,74.150482,185300
2017-09-21,74.800003,76.309998,74.099998,75.790001,75.111809,345200
2017-09-22,75.559998,76.750000,75.360001,76.080002,75.399216,403200
2017-09-25,76.050003,76.219002,73.040001,74.220001,73.555847,546900
2017-09-26,74.690002,74.690002,73.019997,73.449997,72.792732,481400
2017-09-27,73.540001,75.660004,73.480003,75.010002,74.338791,732600
2017-09-28,74.879997,75.116997,74.290001,74.750000,74.081108,366100
2017-09-29,74.709999,75.190002,74.379997,74.959999,74.289223,563900
2017-10-02,75.010002,75.889000,73.610001,74.820000,74.150482,471900
2017-10-03,74.820000,75.980003,74.599998,75.050003,74.378418,329300
2017-10-04,75.019997,75.269997,74.080002,74.459999,73.793701,311600
2017-10-05,74.730003,76.070000,74.110001,76.029999,75.349655,305700
2017-10-06,75.930000,77.889999,75.500000,77.790001,77.093903,466600
2017-10-09,77.800003,78.860001,77.574997,78.209999,77.510155,372400
2017-10-10,78.370003,78.970001,77.665001,78.410004,77.708359,424400
2017-10-11,78.370003,79.070000,78.070000,78.800003,78.094879,285300
2017-10-12,78.889999,79.978996,78.779999,79.250000,78.540848,304700
2017-10-13,79.440002,79.900002,79.010002,79.889999,79.175117,277700
2017-10-16,79.940002,80.070000,78.800003,78.989998,78.283157,464000
2017-10-17,78.980003,79.570000,78.650002,78.879997,78.174149,237700
2017-10-18,79.300003,79.949997,78.419998,79.580002,78.867889,246300
2017-10-19,79.139999,79.500000,78.209999,79.239998,78.530922,284500
2017-10-20,79.930000,80.550003,79.580002,80.070000,79.353500,254700
2017-10-23,80.220001,80.400002,79.360001,79.480003,78.768791,186600
2017-10-24,79.500000,80.279999,79.500000,80.070000,79.353500,220600
2017-10-25,79.989998,80.772003,79.269997,79.769997,79.056190,219800
2017-10-26,80.050003,81.209999,79.879997,80.980003,80.255363,279100
2017-10-27,81.629997,82.519997,81.000000,82.010002,81.276138,436500
2017-10-30,82.000000,82.000000,79.660004,80.129997,79.412964,626700
2017-10-31,81.089996,82.589996,80.750000,82.199997,81.464447,1003200
2017-11-01,78.910004,78.910004,74.349998,77.300003,76.608292,2694000
2017-11-02,77.300003,79.900002,77.000000,79.269997,78.560654,789700
2017-11-03,79.250000,80.769997,77.870003,80.290001,79.571533,533400
2017-11-06,81.589996,83.110001,81.440002,81.870003,81.137398,577400
2017-11-07,82.070000,82.489998,79.720001,79.870003,79.155289,680300
2017-11-08,79.739998,80.095001,78.910004,79.410004,78.699417,684200
2017-11-09,78.680000,79.059998,77.580002,78.480003,77.777733,565900
2017-11-10,78.580002,79.250000,78.070000,78.900002,78.193977,607300
2017-11-13,78.620003,79.830002,77.629997,79.480003,78.768791,441100
2017-11-14,79.279999,79.900002,78.750000,79.889999,79.175117,261300
2017-11-15,79.349998,79.360001,77.949997,78.500000,77.797554,329900
2017-11-16,78.790001,82.099998,78.790001,81.430000,80.701340,814800
2017-11-17,81.419998,82.199997,80.809998,81.989998,81.256325,550500
2017-11-20,82.529999,83.669998,82.224998,83.440002,82.693352,739400
2017-11-21,84.139999,85.400002,84.000000,85.139999,84.378128,996200
2017-11-22,85.269997,85.294998,83.707001,84.779999,84.021355,388500
2017-11-24,85.019997,85.870003,85.019997,85.589996,84.824112,218200
2017-11-27,85.660004,86.099998,84.019997,84.129997,83.377174,537300
2017-11-28,84.220001,84.589996,83.550003,84.529999,83.773598,530500
2017-11-29,84.709999,84.730003,79.699997,80.849998,80.126526,815700
2017-11-30,81.580002,82.250000,80.540001,82.000000,81.266228,449600
2017-12-01,81.680000,82.150002,76.519997,80.529999,79.809387,691700
2017-12-04,81.570000,81.709999,76.589996,76.660004,75.974022,844200
2017-12-05,76.180000,77.713997,75.389999,76.260002,75.577591,1098500
2017-12-06,75.769997,77.669998,75.580002,77.050003,76.360527,604900
2017-12-07,77.050003,78.739998,77.019997,78.269997,77.569603,493600
2017-12-08,79.000000,79.629997,78.540001,78.660004,77.956131,544700
2017-12-11,78.860001,80.110001,78.540001,79.540001,78.828247,564400
2017-12-12,79.349998,80.269997,77.870003,77.919998,77.222740,440900
2017-12-13,78.059998,79.739998,78.059998,79.449997,78.739052,471700
2017-12-14,79.849998,80.480003,79.470001,79.570000,78.857979,285900
2017-12-15,79.769997,81.519997,78.919998,81.339996,80.612137,597200
2017-12-18,82.449997,83.809998,81.620003,82.769997,82.029343,500600
2017-12-19,82.559998,83.839996,82.250000,82.510002,81.771660,494000
2017-12-20,82.860001,83.059998,81.285004,82.330002,81.593285,403500
2017-12-21,82.379997,82.620003,81.331001,81.660004,80.929283,301500
2017-12-22,81.639999,81.639999,80.431000,80.720001,79.997688,293000
2017-12-26,80.260002,81.050003,79.510002,80.709999,79.987778,203600
2017-12-27,80.849998,81.839996,80.519997,81.279999,80.552666,251700
2017-12-28,81.220001,81.220001,80.410004,80.750000,80.027420,210800
2017-12-29,80.750000,81.019997,80.019997,80.330002,79.611168,338800
2018-01-02,80.470001,80.510002,79.180000,80.440002,79.720200,544100
2018-01-03,80.510002,82.250000,80.510002,81.029999,80.304901,316900
2018-01-04,81.610001,83.489998,81.599998,83.110001,82.366302,460800
2018-01-05,84.000000,84.550003,83.230003,83.879997,83.129410,360300
2018-01-08,83.900002,84.959999,83.250999,84.639999,83.882607,376500
2018-01-09,85.000000,85.260002,84.330002,84.720001,83.961891,374100
2018-01-10,84.250000,85.040001,83.750000,84.379997,83.624939,350700
2018-01-11,84.519997,85.389999,83.750000,84.500000,83.743858,874300
2018-01-12,85.160004,89.370003,85.070000,88.750000,87.955833,1245000
2018-01-16,90.000000,90.915001,86.629997,86.949997,86.171936,914900
2018-01-17,87.940002,88.709999,87.080002,88.349998,87.559418,465100
2018-01-18,88.529999,89.900002,87.550003,89.120003,88.322525,605200
2018-01-19,89.370003,91.786003,89.040001,91.190002,90.373993,773300
2018-01-22,91.330002,92.809998,90.570000,92.309998,91.483971,1121900
2018-01-23,93.209999,93.608002,91.959999,91.980003,91.156929,913300
2018-01-24,92.440002,92.764999,90.250000,90.570000,89.759552,1443800
2018-01-25,91.040001,91.269997,89.550003,89.889999,89.085625,489800
2018-01-26,90.760002,93.089996,90.250000,92.940002,92.108337,808300
2018-01-29,92.970001,93.360001,91.510002,92.650002,91.820938,516200
2018-01-30,91.300003,93.000000,90.629997,91.400002,90.582115,504100
2018-01-31,92.010002,93.199997,90.849998,91.639999,90.819962,529900
2018-02-01,91.239998,92.120003,89.940002,90.169998,89.363129,530300
2018-02-02,89.589996,89.989998,88.099998,88.550003,87.757622,942800
2018-02-05,87.300003,88.860001,83.480003,84.070000,83.317711,1184000
2018-02-06,82.010002,87.440002,80.680000,86.610001,85.834976,1456400
2018-02-07,86.879997,88.000000,81.599998,84.500000,83.743858,2013400
2018-02-08,85.419998,85.709999,82.699997,82.900002,82.158188,1154600
2018-02-09,84.010002,84.724998,80.390999,83.349998,82.604149,1336300
2018-02-12,84.129997,85.160004,83.400002,84.510002,83.753777,952500
2018-02-13,85.349998,89.230003,84.760002,88.900002,88.104492,1009300
2018-02-14,88.480003,92.599998,88.224998,92.080002,91.256035,1320000
2018-02-15,92.849998,95.650002,91.529999,95.010002,94.159813,915300
2018-02-16,94.989998,96.589996,94.510002,94.900002,94.050804,1066900
2018-02-20,94.250000,97.110001,93.000000,95.760002,94.903107,722000
2018-02-21,96.010002,97.559998,95.589996,95.620003,94.764359,598700
2018-02-22,95.839996,96.970001,95.279999,96.110001,95.249969,362600
2018-02-23,96.860001,98.430000,96.025002,98.419998,97.539299,422000
2018-02-26,99.000000,99.949997,98.559998,99.489998,98.599724,529400
2018-02-27,99.500000,101.190002,99.199997,99.620003,98.728569,724300
2018-02-28,99.610001,101.431999,98.879997,98.919998,98.034836,457100
2018-03-01,99.260002,99.849998,96.660004,98.760002,97.876266,659200
2018-03-02,97.559998,102.709999,96.920998,102.510002,101.592697,718100
2018-03-05,102.290001,105.050003,101.809998,104.320000,103.386497,772200
2018-03-06,104.910004,106.400002,103.783997,105.860001,104.912727,649600
2018-03-07,105.099998,108.169998,104.769997,107.500000,106.538055,622400
2018-03-08,108.430000,109.730003,107.680000,109.339996,108.361580,496400
2018-03-09,110.000000,110.250000,108.209999,109.959999,108.976028,657800
2018-03-12,110.000000,111.339996,108.919998,110.199997,109.213890,459900
2018-03-13,110.989998,111.419998,108.739998,109.519997,108.539963,498100
2018-03-14,110.360001,112.205002,109.379997,111.250000,110.254494,375700
2018-03-15,111.300003,111.410004,108.617996,109.820000,108.837296,503600
2018-03-16,109.800003,110.375000,108.349998,109.980003,108.995857,932600
2018-03-19,109.220001,109.910004,106.160004,108.040001,107.073227,594000
2018-03-20,108.059998,111.672997,107.769997,111.099998,110.105835,396500
2018-03-21,111.099998,113.930000,110.500000,113.010002,111.998749,638000
2018-03-22,111.629997,112.709999,109.849998,110.730003,109.739159,629100
2018-03-23,109.029999,111.529999,106.620003,106.790001,105.834396,1260100
2018-03-26,109.029999,114.137001,108.790001,113.860001,112.841141,1020400
2018-03-27,114.769997,115.480003,106.760002,107.620003,106.656975,951000
2018-03-28,107.449997,108.000000,103.839996,105.180000,104.238808,1100800
2018-03-29,105.459999,109.000000,104.925003,107.389999,106.429039,894200
2018-04-02,106.309998,107.599998,102.000000,103.879997,102.950447,841600
2018-04-03,104.779999,105.660004,103.190002,104.769997,103.832474,601500
2018-04-04,101.570000,108.260002,101.550003,107.870003,106.904739,470400
2018-04-05,109.029999,110.129997,107.949997,108.599998,107.628204,557100
2018-04-06,107.559998,109.250000,106.370003,107.180000,106.220917,579200
2018-04-09,108.320000,110.239998,107.680000,107.790001,106.825462,509800
2018-04-10,109.949997,111.570000,108.199997,111.040001,110.046371,435900
2018-04-11,110.809998,113.720001,110.605003,112.269997,111.265366,443000
2018-04-12,111.269997,112.620003,110.541000,111.459999,110.462624,588700
2018-04-13,112.500000,113.050003,108.830002,109.959999,108.976028,744200
2018-04-16,111.000000,112.519997,109.570000,112.010002,111.007698,552800
2018-04-17,112.940002,117.000000,112.775002,116.029999,114.991722,987500
2018-04-18,116.760002,118.449997,115.050003,117.620003,116.567505,680900
2018-04-19,116.800003,117.695000,115.599998,116.760002,115.715187,435200
2018-04-20,116.169998,116.709999,114.370003,115.760002,114.724136,683000
2018-04-23,115.449997,115.760002,113.709999,114.070000,113.049255,757800
2018-04-24,114.919998,116.629997,109.410004,110.550003,109.560760,1131300
2018-04-25,110.550003,110.910004,107.449997,110.779999,109.788696,618000
2018-04-26,112.089996,114.209999,111.263000,113.400002,112.385262,447500
2018-04-27,114.400002,114.470001,111.544998,113.489998,112.474442,490100
2018-04-30,114.230003,115.989998,113.550003,114.209999,113.188004,752100
2018-05-01,114.000000,114.000000,110.919998,112.589996,111.582504,1699500
2018-05-02,104.940002,108.849998,103.000999,104.379997,103.445969,2209400
2018-05-03,104.779999,105.699997,101.099998,105.120003,104.179344,1015600
2018-05-04,104.860001,108.360001,104.040001,107.290001,106.329933,590900
2018-05-07,107.519997,109.120003,106.885002,108.320000,107.350708,521100
2018-05-08,108.320000,109.360001,107.430000,108.970001,107.994896,324500
2018-05-09,109.000000,109.580002,107.754997,109.000000,108.024628,493700
2018-05-10,109.470001,110.780998,108.931000,109.519997,108.539963,570400
2018-05-11,109.629997,109.809998,107.230003,107.379997,106.419113,833600
2018-05-14,107.500000,108.209999,101.610001,102.010002,101.097176,1613300
2018-05-15,101.230003,102.184998,100.279999,101.570000,100.661110,852600
2018-05-16,101.830002,102.889000,100.580002,101.669998,100.760216,870400
2018-05-17,101.669998,102.879997,101.010002,101.690002,100.780045,942200
2018-05-18,101.629997,103.820000,101.379997,103.519997,102.593658,586000
2018-05-21,104.260002,104.809998,102.230003,102.699997,101.781006,519900
2018-05-22,102.779999,103.260002,100.879997,100.930000,100.026848,581300
2018-05-23,100.120003,101.820000,98.010002,101.779999,100.869225,711900
2018-05-24,102.059998,103.919998,101.379997,103.050003,102.127869,543900
2018-05-25,102.800003,104.959999,102.559998,104.019997,103.089188,676300
2018-05-29,103.129997,104.804001,103.000000,104.050003,103.118927,490400
2018-05-30,105.089996,107.379997,104.920998,105.019997,104.080231,514600
2018-05-31,104.989998,106.849998,104.400002,105.470001,104.526215,663100
2018-06-01,105.989998,106.559998,104.389999,105.570000,104.625320,658700
2018-06-04,105.669998,108.379997,105.669998,107.919998,106.954285,773600
2018-06-05,107.919998,110.488998,107.879997,109.860001,108.876930,631800
2018-06-06,109.860001,110.239998,108.599998,109.440002,108.460686,552800
2018-06-07,109.500000,109.598000,102.250000,103.040001,102.117958,906400
2018-06-08,103.089996,105.500000,102.503998,105.470001,104.526215,670100
2018-06-11,105.769997,106.900002,105.559998,106.639999,105.685745,438200
2018-06-12,107.010002,110.862000,107.010002,110.449997,109.461655,780300
2018-06-13,110.010002,113.750000,110.010002,111.720001,110.720291,1022000
2018-06-14,112.099998,114.900002,112.099998,113.669998,112.652824,875700
2018-06-15,113.099998,113.545998,110.279999,112.620003,111.612244,784600
2018-06-18,112.339996,115.190002,111.239998,114.129997,113.108719,742700
2018-06-19,113.080002,113.889999,109.610001,113.680000,112.662758,813100
2018-06-20,113.930000,115.540001,112.480003,112.650002,111.641960,758900
2018-06-21,113.129997,113.360001,108.440002,109.830002,108.847206,850100
2018-06-22,109.900002,110.055000,106.080002,107.220001,106.260559,4119700
2018-06-25,106.680000,106.879997,99.570000,100.440002,99.541229,1747900
2018-06-26,101.010002,102.769997,100.684998,101.660004,100.750313,1031700
2018-06-27,102.300003,103.157997,97.059998,97.269997,96.399582,988900
2018-06-28,96.779999,100.620003,96.440002,100.029999,99.134888,754000
2018-06-29,100.400002,101.589996,98.699997,98.830002,97.945625,781700
2018-07-02,97.889999,101.349998,97.184998,101.239998,100.334061,631600
